"order_num","detail_no","description","quantity","unit_price","amount"
"271","1","付款折扣","0","0","-200"
"271","2","※益肺佳(Pulmocare 8oz/#5 233-紅標","24","115","2760"
"273","1","付款折扣","0","0","-50"
"273","2","補體素-勝力2 原味 (18%蛋白質補養)","24","81.25","1950"
"273","3","補體素-勝力2 原味 (18%蛋白質補養)","2","0","0"
"273","4","(數位印花貼紙)加一點杏福","2","0","0"
"276","1","羅氏血糖試紙匣Mobile全方位(50PCS)","3","1000","3000"
"276","2","(數位印花貼紙)加一點杏福","3","0","0"
"276","3","優護潔膚抑菌柔濕巾 ( 50 抽 / 包，20 * 30cm )","1","89","89"
"280","1","立攝適諾沛含天然食物均衡營養配方(新包裝)","24","90.41","2170"
"280","2","(請購補單)台灣 pay  168  折價券","1","-168","-168"
"282","1","付款折扣","0","0","-250"
"282","2","台塑生醫-緩釋B群雙層錠60錠/盒","2","429","858"
"282","3","台塑生醫-成人金盞花葉黃素複方膠囊 60粒/盒","1","799","799"
"283","1","輔理善瞬感 2  掃描式葡萄糖監測系統","2","2200","4400"
"284","1","天地合補穩立葡萄糖胺飲盒裝14瓶","2","699","1398"
"284","2","來復易柔適安心紙尿片","2","145","290"
"284","3","來復易防漏安心紙尿褲 M16P","2","275","550"
"284","4","超快適長時間舒適安心口罩 (贈品)","1","0","0"
"284","5","(數位印花貼紙)加一點杏福","2","0","0"
"286","1","※倍速癌症專用配方-鳳梨椰子口味","4","205","820"
"288","1","付款折扣","0","0","-5"
"288","10","Abena  私密潔浴露  20ml  //  7765","1","0","0"
"288","2","曼秀雷敦勁涼舒緩按摩滾珠50ml","1","216","216"
"288","3","孕媽咪杏福禮","1","0.001","0"
"288","4","贈品-白蘭氏萃雞精-膠原蛋白菁萃  42ml *1入","1","0","0"
"288","5","優護  Premiumcare  銀離子抗菌山形刷毛牙刷","1","0","0"
"288","6","樂護嬰幼兒柔濕巾  10  抽","3","0","0"
"288","7","優護清除環境中多效病毒濕紙巾10抽/包","3","0","0"
"288","8","伴寶樂 嬰兒紙尿褲--自然風  3  號( 2  片裝)","1","0","0"
"288","9","(單片)WATER & NURSE透潤水感保濕面膜","1","0","0"
"290","1","付款折扣","0","0","-50"
"290","2","添寧替換式尿片 夜用型","2","145","290"
"290","3","台塑生醫-緩釋B群雙層錠60錠/盒","1","429","429"
"292","1","付款折扣","0","0","-550"
"292","2","輔理善瞬感 2  掃描式葡萄糖監測系統","1","2200","2200"
"292","3","御護xHAC-德萊比B群+肝精複方錠(90錠/罐)","1","960","848"
"292","4","御護xHAC-德萊比B群+肝精複方錠(30錠/罐)","1","399","352"
"295","1","小林成人退熱貼6P","1","135","135"
"295","2","※亞培葡勝納SR菁選200ml","1","102","102"
"295","3","補體素-鉻100 不甜 (糖尿病適用)","1","84","84"
"296","1","惠幼成人礦物質電解質(鋅)500ml","1","99","99"
"297","1","(紅標)添寧復健敢動褲L-XL","2","225","430"
"298","1","白爛貓-7日果凍保健盒(白)","1","79","79"
"298","2","切藥器","1","54","54"
"299","1","補體素-勝力2 原味 (18%蛋白質補養)","1","59","59"
"299","2","益富益力勝勝後18蛋白質管理配方","1","82","82"
"299","3","※完膳透析液配方(腎藏病專用)","1","108","108"
"301","1","付款折扣","0","0","-100"
"301","2","酒棉(100入/B-D/12盒/箱)","2","59","118"
"302","1","※安素原味  237ml","24","66.458","1595"
"303","1","寶乖亞D-Plus(10ml/瓶)","2","1620","3240"
"305","1","珍珠面盆","1","68","68"
"305","2","安加適頂級全防護成人紙尿褲六片裝 6D(S號)","2","187","374"
"305","3","日本味王 暢快人生奇異果精華版 5G*30包","1","420","420"
"305","4","(紅標)好健康背心袋 - 大(新版)","1","3","3"
"306","1","付款折扣","0","0","-80"
"306","2","日本獅王固齒佳酵素淨護牙膏(清涼薄荷) 130g","2","126","252"
"306","3","※白蘭氏雙認證雞精禮盒(42g*12入)","1","467","467"
"306","4","優護  Premiumcare  銀離子抗菌山形刷毛牙刷","4","44.5","178"
"306","5","優護超耐滑牙線棒( 65 支/ 包)","1","0","0"
"307","1","付款折扣","0","0","-800"
"307","2","賜汝蒙膠囊 (60S / 盒)","3","1300","3900"
"307","3","賜汝蒙膠囊 (60S / 盒)","3","1300","3900"
"307","4","新多維多 有機無調味南瓜子180g/包","3","169","459"
"311","1","付款折扣","0","0","-15"
"311","2","野菽家營養棒-海苔藜麥","1","39","29"
"311","3","野菽家營養棒-蔓越莓","1","39","29"
"311","4","野菽家營養棒-蔓越莓","1","39","29"
"311","5","野菽家營養棒-地瓜堅果","1","39","29"
"312","1","付款折扣","0","0","-450"
"312","2","補體素-優蛋白 無糖不甜 (增強體力配方)","52","64.58","3100"
"312","3","(贈品)不鏽鋼提環保溫  Black  Hammer","1","0","0"
"312","4","(數位印花貼紙)加一點杏福","6","0","0"
"315","1","付款折扣","0","0","-200"
"315","2","※葡勝納嚴選250ml-紅標","24","97.5","2340"
"316","1","補體素-80 純乳清蛋白 (粉狀) 500公克","1","738","738"
"316","2","大王愛適多防漏強力超吸收男女共用紙尿片33片","1","329","329"
"319","1","付款折扣","0","0","-200"
"319","2","亞培安素沛力優蛋白配方(香草少甜口味)","24","78.333","1880"
"323","1","輔理善瞬感 2  掃描式葡萄糖監測系統","2","2200","4400"
"323","2","保腎大帝腎臟病協會衛教四折頁","1","0","0"
"328","1","黑棗精華露360ml","1","99","99"
"329","1","付款折扣","0","0","-200"
"329","2","麗德手臂式電子血壓計升級版","1","2980","2980"
"329","3","御護 維生素C緩釋膜衣錠(60 錠)","1","0","0"
"330","1","補體素-勝力2 原味 (18%蛋白質補養)","5","84","420"
"333","1","付款折扣","0","0","-300"
"333","2","桂格完膳營養素雙蛋白配方(原味無糖)","24","58.33","1400"
"333","3","(數位印花貼紙)加一點杏福","2","0","0"
"333","4","助行器R型/固定.搖擺二用","1","1395","1395"
"338","1","補體素-優蛋白 清甜 (增強體力配方)","1","72","72"
"338","2","補體素關健 葡萄糖胺即飲配方","1","55","55"
"339","1","付款折扣","0","0","-100"
"339","2","※益力壯經典-900g","1","720","720"
"341","1","付款折扣","0","0","-905"
"341","2","優寶滴 D3","5","1944","9720"
"342","1","付款折扣","0","0","-30"
"342","10","優護清除環境中多效病毒濕紙巾10抽/包","3","0","0"
"342","11","伴寶樂 嬰兒紙尿褲--自然風  3  號( 2  片裝)","1","0","0"
"342","2","(單片)WATER & NURSE透潤水感保濕面膜","1","0","0"
"342","3","Abena  私密潔浴露  20ml  //  7765","1","0","0"
"342","4","御護xHAC-海藻鈣+D3複方錠120s","1","850","850"
"342","5","瑞特採血針(50支入)","1","90","90"
"342","6","孕媽咪杏福禮","1","0.001","0"
"342","7","贈品-白蘭氏萃雞精-膠原蛋白菁萃  42ml *1入","1","0","0"
"342","8","優護  Premiumcare  銀離子抗菌山形刷毛牙刷","1","0","0"
"342","9","樂護嬰幼兒柔濕巾  10  抽","3","0","0"
"345","1","付款折扣","0","0","-160"
"345","2","御護 益添C維他命發泡錠(C1000+鋅+精氨酸)白葡萄風味","1","199","199"
"346","1","補體素-勝力2 原味 (18%蛋白質補養)","2","59","118"
"346","2","補體素嚐鮮成箱回購折價卷 (20張 / 袋)","2","0","0"
"346","3","(紅標)好健康背心袋 - 小(新版)","1","1","1"
"346","4","補體素-鉻100 不甜 (糖尿病適用)","2","86","172"
"351","1","付款折扣","0","0","-330"
"351","2","倍速益含纖營養補充配方-原味200ml","5","86","430"
"351","3","※倍速癌症配方熱帶水果口味","3","205","615"
"354","1","麗德手臂式電子血壓計升級版","1","2980","2980"
"354","2","御護 維生素C緩釋膜衣錠(60 錠)","1","0","0"
"354","3","保腎大帝腎臟病協會衛教四折頁","1","0","0"
"354","4","(數位印花貼紙)加一點杏福","2","0","0"
"355","1","付款折扣","0","0","-628"
"355","2","※亞培原味安素菁選","72","74.792","5385"
"355","3","洗鼻鹽(士康)","4","162","648"
"355","4","惠幼棗露(高纖醋口味)果露飲330ml-24瓶/箱","5","99","495"
"357","1","付款折扣","0","0","-202"
"357","2","金銀寶善存50+綜合維他命 120錠","1","849","849"
"357","3","酒棉(CSD/200pcs)20盒/箱","1","131","131"
"357","4","CSD中衛酒精不織布片100片/#3032/(40盒/箱)","1","72","72"
"359","1","美粹 優露分D-甘露糖錠","1","1620","1620"
"366","1","付款折扣","0","0","-200"
"366","2","福寧補優質配方 透析(洗腎)專用(24入/盒)","1","900","900"
"366","3","日/夜7日組合式保健盒","1","134","134"
"366","4","7日組合式保健盒","1","107","107"
"366","5","樂護紙軸棉花棒  200  支入","1","68","68"
"368","1","(紅標)補體素-低渣HN（完整均衡配方）","5","50","250"
"369","1","付款折扣","0","0","-150"
"369","2","御護 優酵高機能益生菌 30 入","2","750","1500"
"370","1","BD胰島素空針100U / 30G / 1 c.c / 短針8mm","10","7","70"
"370","2","BD胰島素空針 30U / 30G / 0.3c.c / 短針8mm","10","7","70"
"373","1","付款折扣","0","0","-200"
"373","2","補體素-優蛋白 原味 增強體力配方 (粉狀) 750公克","2","666","1332"
"373","3","(贈品)驅塵氏密封夾鏈袋","1","0","0"
"373","4","(數位印花貼紙)加一點杏福","2","0","0"
"375","1","日/夜7日組合式保健盒","1","134","134"
"383","1","御護 芝麻E+好享眠輕鬆膠囊(90粒/盒)","1","1280","1280"
"384","1","輔理善瞬感 2  掃描式葡萄糖監測系統","1","2200","2200"
"385","1","補體素-優蛋白 無糖不甜 (增強體力配方)","1","72","72"
"385","2","(紅標)優護輕柔抽取式衛生紙-呵護再升級130抽/包","1","25","25"
"385","3","Tempo奢羽三層抽取式衛生紙80抽 無香(單包)","1","35","35"
"385","4","(紅標)好健康背心袋 - 中(新版)","1","2","2"
"386","1","依必朗抗菌潔膚液  660ml","1","144","144"
"386","2","滅菌棉棒(口腔)(10入)(中國衛材)","15","4","60"
"386","3","※桂格完膳營養素-原味無糖","1","59","59"
"388","1","付款折扣","0","0","-80"
"388","2","包大人紙尿片28片","3","129","367"
"388","3","拭拭樂天然保濕嬰兒柔濕巾90抽","3","57","171"
"388","4","桂格完膳營養素-香草低糖250ml","24","57.92","1390"
"388","5","(數位印花貼紙)加一點杏福","2","0","0"
"389","1","桂格未洗腎適用完膳營養素","1","69","69"
"390","1","付款折扣","0","0","-200"
"390","2","寶乖亞  D-plus (橘子口味) 30 錠","1","1260","1260"
"392","1","NUCARE  可倍力營養飲(草莓風味) 200ml","2","57","66"
"392","2","NUCARE  可倍力營養飲(咖啡風味) 200ml","2","57","66"
"392","3","NUCARE  可倍力營養飲(黑芝麻風味) 200ml","2","57","66"
"392","4","(杏)儲值卡專區活動","3","20","36"
"395","1","補體素-慎選1 原味 (未洗腎適用)","1","59","59"
"396","1","付款折扣","0","0","-707"
"396","2","(新)愛速康營養均衡粉狀配方 800g  12瓶/箱","12","720","8640"
"396","3","滅菌棉棒(3吋)(10入)(鈺喜)","3","4","12"
"396","4","雀巢日式麥飯石雪平鍋","1","0","0"
"396","5","新多維多 有機鹽味杏仁","1","39","36"
"396","6","(杏)儲值卡專區活動","1","20","19"
"399","1","來復易 整夜一片就安心 成人紙尿片24片","1","165","165"
"399","2","益富易能充900g罐裝","1","530","530"
"399","3","易能充 45g  (贈包)","2","0","0"
"399","4","※桂格完膳營養素-原味無糖","1","59","59"
"399","5","益力壯給力優蛋白高鈣配方(原味無糖)250ML","1","49","49"
"399","6","羅氏採血針Softclix舒柔(200支)","1","540","540"
"399","7","(紅標)好健康背心袋 - 中(新版)","1","2","2"
"401","1","三多勝補康營養配方 (800g/罐) 原三多低蛋白配方","1","702","702"
"401","2","益富益力勝慎前8蛋白質管理配方","2","49.5","99"
"401","3","益富益力勝慎前8蛋白質管理配方","2","49.5","99"
"401","4","(請購補單)台灣 pay  168  折價券","1","-168","-168"
"402","1","付款折扣","0","0","-1026"
"402","2","妙可適膠囊90顆","2","5200","10400"
"402","3","(請購補單)台灣 pay  168  折價券","1","-168","-168"
"402","4","(數位印花貼紙)加一點杏福","10","0","0"
"403","1","(新) 明倍適精巧杯 ( 草莓口味 ) 125ml / 瓶","1","63","63"
"403","2","(新) 明倍適精巧杯 (玉米濃湯) 125ml / 瓶","1","63","63"
"404","1","御護 優酵高機能益生菌 6 入","2","169","338"
"407","1","付款折扣","0","0","-4"
"407","2","寶乖亞D-Plus(10ml/瓶)","1","1620","1620"
"407","3","(請購補單)台灣 pay  168  折價券","1","-168","-168"
"409","1","付款折扣","0","0","-30"
"409","2","新多維多 蔓越莓雪花餅","1","99","99"
"409","3","可彎吸管","1","14","14"
"420","1","補體素-優蛋白 原味 增強體力配方 (粉狀) 750公克","1","666","666"
"421","1","※安素原味  237ml","24","66.458","1595"
"421","2","(數位印花貼紙)加一點杏福","2","0","0"
"422","1","(紅標)添寧復健敢動褲L-XL","1","225","225"
"423","1","付款折扣","0","0","-460"
"423","2","※桂格完膳營養素-液狀 (糖尿病配方)","48","79.17","3800"
"423","3","(數位印花貼紙)加一點杏福","6","0","0"
"424","1","付款折扣","0","0","-8"
"424","2","補體素-鉻100 清甜 (糖尿病適用)","1","84","84"
"424","3","※百仕可鉻護100營養素250ml","1","75","75"
"424","4","補體素-鉻100 不甜 (糖尿病適用)","1","84","84"
"424","5","補體素關健 葡萄糖胺即飲配方","1","55","55"
"425","1","※快凝寶晶澈配方","1","492","492"
"426","1","'興和' 克潰精顆粒 28包(OTC)(紅標)","1","373","373"
"426","2","安適康水膠體敷料(2*6.5cm)(人工皮)","1","170","170"
"427","1","付款折扣","0","0","-255"
"427","2","導尿包(國發)","22","64","1408"
"427","3","新多維多 有機鹽味杏仁","1","39","36"
"427","4","(杏)儲值卡專區活動","1","20","19"
"430","1","付款折扣","0","0","-200"
"430","2","倍速益含纖營養補充配方- 檸檬","4","86","344"
"430","3","倍速益含纖營養補充配方- 杏桃","2","86","172"
"430","4","倍速益含纖營養補充配方- 檸檬","2","86","172"
"430","5","桂格完膳營養素低渣配方","2","68","136"
"432","1","付款折扣","0","0","-200"
"432","2","益力壯17營養均衡完整配方(原味)","24","56.25","1350"
"432","3","益力壯17營養均衡完整配方(原味)","4","0","0"
"432","4","(數位印花貼紙)加一點杏福","2","0","0"
"432","5","(請購補單)台灣 pay  168  折價券","1","-168","-168"
"433","1","※快凝寶晶澈配方","3","492","1476"
"434","1","御護 優酵高機能益生菌 6 入","1","169","169"
"436","1","寶乖亞滴劑 (10ml/瓶)","1","1485","1485"
"436","2","滅菌棉棒(ENT)(10入)(中國衛材)","10","4","40"
"436","3","滅菌棉棒(口腔)(10入)(中國衛材)","10","4","40"
"437","1","付款折扣","0","0","-200"
"437","2","(紅標)善存葉黃素 20mg(60錠/瓶)","2","649","1298"
"437","3","贈品 - MOZ  瑞典麋鹿經典對杯組","1","0","0"
"437","4","(數位印花貼紙)加一點杏福","1","0","0"
"437","5","(請購補單)台灣 pay  168  折價券","1","-168","-168"
"441","1","付款折扣","0","0","-13"
"441","2","(紅標)善存葉黃素 20mg(60錠/瓶)","2","649","1298"
"441","3","贈品 - MOZ  瑞典麋鹿經典對杯組","1","0","0"
"441","4","(請購補單)台灣 pay  168  折價券","1","-168","-168"
"441","5","(數位印花貼紙)加一點杏福","1","0","0"
"442","1","付款折扣","0","0","-465"
"442","2","御護 女性綜合維他命+鐵(90入/盒)","1","960","848"
"442","3","御護 女性綜合維他命+鐵(30入/盒)","1","399","352"
"442","4","(數位印花貼紙)加一點杏福","1","0","0"
"442","5","新多維多 有機鹽味杏仁","1","39","36"
"442","6","(杏)儲值卡專區活動","1","20","19"
"445","1","付款折扣","0","0","-100"
"445","2","※(無糖)葡勝納SR原味菁選200ml","120","90","10800"
"446","1","桂格完膳營養素-天然食材香濃南瓜","2","61","122"
"446","2","桂格完膳營養素雙蛋白配方(原味無糖)","8","62","496"
"446","3","(紅標)好健康背心袋 - 中(新版)","1","2","2"
"447","1","※維維樂佳倍優元氣補體不甜無糖配方(液)","24","56.25","1350"
"447","2","※維維樂佳倍優元氣補體不甜無糖配方(液)","3","0","0"
"448","1","※葡勝納嚴選250ml-紅標","2","99","198"
"449","1","付款折扣","0","0","-129"
"449","2","御護 優敏利寶貝益生菌 30 入","5","630","2999"
"449","3","(數位印花貼紙)加一點杏福","3","0","0"
"451","1","付款折扣","0","0","-100"
"451","2","14602新象浮動環  44 mm5片/盒","5","200","1000"
"451","3","(請購補單)台灣 pay  168  折價券","1","-168","-168"
"455","1","付款折扣","0","0","-100"
"455","2","(紅標)孕哺兒卵磷脂多機能營養顆粒(24包/盒)","2","680","1360"
"455","3","優生酒精濕巾75%-超厚型40抽/包","1","79","79"
"455","4","樂護嬰幼兒柔濕巾  10  抽","1","20","20"
"455","5","(紅標)好健康背心袋 - 小(新版)","1","1","1"
"457","1","付款折扣","0","0","-100"
"457","2","御護xHAC-海藻鈣+D3複方錠40碇","1","399","351"
"457","3","御護xHAC-海藻鈣+D3複方錠120s","1","850","749"
"457","4","Johnsons嬰兒潤膚油-原味","1","269","269"
"457","5","(數位印花貼紙)加一點杏福","1","0","0"
"457","6","御護 薑皇顧甘寶養飲 50ml","3","69","99"
"457","7","(紅標)好健康背心袋 - 小(新版)","1","1","1"
"458","1","桂格癌症適用完膳營養素250ML","3","162","486"
"460","1","孕媽咪杏福禮","1","0.001","0"
"460","2","贈品-白蘭氏萃雞精-膠原蛋白菁萃  42ml *1入","1","0","0"
