"order_num","detail_no","description","quantity","unit_price","amount"
"65862","5","總折價","1.0000","-582","-582"
"65941","4","C)沃野肉出來了-嚴選牛肉片60g","1.0000","250","250"
"65908","4","C)紅區)LION親親齒垢清潔紙巾(犬貓用)30入","1.0000","220","220"
"65941","1","C)貓倍麗乾糧成貓鮮魚什錦泌尿保健3LB(1.36kg)","1.0000","690","690"
"65875","2","元氣犬罐(綠)雞肉+牛肉80g","4.0000","31","124"
"65902","8","CIAO近海罐(干貝)80g","2.0000","55","110"
"65890","4","怪獸-佛跳牆 澎湃美味四喜罐-黃金鮮鮪80g","1.0000","35","35"
"65938","6","總折價","1.0000","-1983","-1983"
"65924","2","總折價","1.0000","-271","-271"
"65929","3","大型購物袋(個)","1.0000","2","2"
"65874","2","K)貓倍麗珍饌餐盒-熟齡15+雞鮪雙拼57g","1.0000","52","52"
"65896","4","總折價","1.0000","-301","-301"
"65874","7","K)金貓罐(鮪魚吻仔魚+雞肉)80g","1.0000","25","25"
"65895","3","總折價","1.0000","-69","-69"
"65886","3","C)IN機能鮪魚+吻仔魚湯罐80g","2.0000","26","52"
"65898","7","總折價","1.0000","-512","-512"
"65937","2","C)猋PUREP餐鮮杯老犬口味80g","1.0000","39","39"
"65856","1","K)鮮雞饗宴-NO.15/芝麻雞小胸肉條100g","4.0000","180","720"
"65913","2","總折價","1.0000","-4","-4"
"64483","2","銀湯匙三明治脆餅鮪魚6g*4入","1.0000","89","89"
"65925","6","CIAO旨定罐13號(雞肉+蟹肉)85g","3.0000","55","165"
"65880","3","其他支付媒體","1.0000","-50","-50"
"65920","1","貓用蚤不到滴劑","1.0000","800","800"
"64896","9","K)PV貓專用鮭魚鮮極棒15g","1.0000","45","45"
"64901","7","C)CoCo餐罐(鮮嫩雞肉+起司)80g","1.0000","24","24"
"64896","1","大型購物袋(個)","1.0000","2","2"
"60475","4","C)特級金貓大罐(鮪+吻仔+雞)170g","4.0000","44","176"
"64885","7","C)原燒貓罐(除毛球)白身鮪魚+吻仔魚80g","2.0000","29","58"
"64889","1","包月/美容服務","1.0000","200","200"
"64915","6","CatFeet艾比最愛羊奶機能肉泥【雞肉+乳酸菌+化毛】","2.0000","100","200"
"64933","6","CoCo餐罐(羊肉+雞肉+起司)80g","2.0000","24","48"
"58056","2","C)C.C.P機能雞肉 泌尿 保健零食100g","1.0000","210","210"
"64872","8","K)CatFeet呼嚕最愛薄荷化毛潔牙餡餅 (鮪魚)","1.0000","80","80"
"51756","1","小清新薄墊(L)","1.0000","370","370"
"64958","3","小型購物袋(個)","2.0000","1","2"
"64980","4","總折價","1.0000","-559","-559"
"60654","13","肉球世界-南極磷蝦大肉包-峰頂大牛腩-犬-165g","1.0000","150","150"
"64885","6","原燒貓罐(除毛球)白身鮪魚+柴魚80g","2.0000","29","58"
"64993","7","總折價","1.0000","-185","-185"
"53041","1","K)HOOLI 一起變幸運 經典骰子牛凍乾","1.0000","220","220"
"60110","8","總折價","1.0000","-292","-292"
"64905","3","總折價","1.0000","-64","-64"
"65000","4","總折價","1.0000","-67","-67"
"64882","2","總折價","1.0000","-197","-197"
"52019","3","C)紐崔克-棒棒糖犬點心-香濃起司/支","4.0000","32","128"
"64919","5","寵鮮灶腳-厚切牛板腱 50G","1.0000","275","275"
"64989","6","C)T.N.A厚肉肉營養主食罐-鮮燉雞拼嫩鮭魚80G","2.0000","59","118"
"64992","2","總折價","1.0000","-875","-875"
"64933","16","C)CoCo餐罐(低脂鮮嫩雞肉)80g","4.0000","24","96"
"51259","1","芮格爾天然寵糧-成貓-雞肉 魚肉-1LB","2.0000","310","620"
"61868","3","C)喜躍PartyMix經典原味香酥餅60g","1.0000","109","109"
"60474","7","原燒貓罐(除毛球)白身鮪魚+柴魚80g","2.0000","29","58"
"39861","2","悠遊國際台灣鮮雞燉薏仁金薯佐時蔬150g","1.0000","115","115"
"62837","17","C)金貓罐(鮪魚吻仔魚+柴魚)80g","2.0000","25","50"
"52188","5","和罐(淺藍)鮮蝦+特級鮪魚85g","2.0000","31","62"
"60474","10","原燒貓罐(除毛球)雞肉+鮪魚+蟹肉80g","2.0000","29","58"
"64950","2","肉球世界-南極磷蝦大肉包-雞肉x蔓越莓泥狀-貓-45g","1.0000","68","68"
"64869","1","C)沃野天然原型凍乾零食-柳葉魚(6隻)","4.0000","200","800"
"54670","4","K)特百滋凍乾雙饗宴-成幼貓低敏鮭魚配方2lb","1.0000","530","530"
"62196","4","3元購物袋","1.0000","3","3"
"65996","3","K)Zenith頂級無穀全齡犬軟飼料 1.2kg","1.0000","675","675"
"66011","5","軒記台灣肉乾王-小食候蜜汁豬肉乾30g","2.0000","49","98"
"65948","1","K)汪喵-幼母貓營養主食罐80g-鮮嫩雞","6.0000","53","318"
"55863","1","C)喵洽普 貓咪肉泥-鮪魚14G*4入裝","1.0000","70","70"
"66079","2","總折價","1.0000","-333","-333"
"66030","4","C)汪喵-點心罐80g-嫩雞絲","1.0000","31","31"
"65990","1","CIAO 啾嚕管狀肉泥-鮪魚+扇貝80g","2.0000","150","300"
"66037","5","毛孩時代-腸胃專科益生菌30包","1.0000","700","700"
"65950","2","K)益菌?革命-寵物專用尿布墊M-迷你包(25片/包)","4.0000","250","1000"
"60141","2","K)Astar Bones多效螺旋五星棒SS240g","1.0000","199","199"
"65964","2","C)OzBone卡賀家犬零食-香烤鮭魚雞肉片160g","1.0000","250","250"
"45275","4","益菌?革命-寵物專用益生菌植萃潔耳液100g","1.0000","420","420"
"65984","4","K)紐崔克-棒棒糖犬點心-鱈魚+雞肉/單支","1.0000","35","35"
"65957","3","總折價","1.0000","-70","-70"
"52305","9","C)沃野肉出來了-起司雞肉餅105g","1.0000","250","250"
"65978","5","小型購物袋(個)","1.0000","1","1"
"66005","5","亞米亞米犬罐(小牛肉)400g","6.0000","41","246"
"66019","3","怪獸-犬用保健機能主食罐82g紅石榴嫩雞","4.0000","58","232"
"65996","4","總折價","1.0000","-292","-292"
"53883","5","C)汪喵-點心罐80g-鮪魚+綠貽貝","1.0000","31","31"
"65947","2","總折價","1.0000","-170","-170"
"57388","2","C)沃野肉出來了-嚴選牛肉片60g","2.0000","250","500"
"65955","3","總折價","1.0000","-122","-122"
"65074","1","C)瑞威全犬3號海洋魚貝2Kg","1.0000","870","870"
"65014","2","C)怪獸-貓族寶寶無膠主食罐82g 咕咕雞","2.0000","51","102"
"65014","1","C)怪獸-貓族寶寶無膠主食罐82g 草飼牛","4.0000","51","204"
"65074","5","總折價","1.0000","-624","-624"
"65016","1","Hello Fresh好鮮-清蒸雞肉80g","2.0000","25","50"
"65026","1","K)耐吉斯 E5 好蛋白火雞餐-成犬 10LB","1.0000","1600","1600"
"65026","2","總折價","1.0000","-336","-336"
"65088","3","K)LUNCH柴魚風味鮪魚條(粉)","1.0000","49","49"
"65088","5","K)LUNCH新鮮原味鮪魚條(紅)","1.0000","49","49"
"65088","2","CIAO鰹魚燒晚餐-(雞肉+鰹魚+干貝)50g","1.0000","50","50"
"65088","7","總折價","1.0000","-291","-291"
"65088","1","CIAO 啾嚕肉泥夾心餅 (鮪魚+鮮蝦) 10g*3入","1.0000","110","110"
"66082","5","總折價","1.0000","-111","-111"
"66105","3","C)OzBone卡賀家犬零食-香Q鱈魚雞肉捲150g","1.0000","250","250"
"66098","1","(珍)活力零食CR12薄切雞胸肉片115g","1.0000","230","230"
"66112","12","姆吉-CB8貓湯包-鮪魚鰹魚-40g","1.0000","35","35"
"64716","1","包月/美容服務","1.0000","1000","1000"
"66049","5","C)FCNW皇家泌尿保健貓專用濕糧UC33W 85g","3.0000","47","141"
"66052","6","C)西莎蒸鮮包成犬(牛肉+蔬菜)70g","6.0000","36","216"
"66084","2","總折價","1.0000","-148","-148"
"66049","3","FCNW皇家體重控制貓專用濕糧L40W 85g","4.0000","47","188"
"66110","13","C)CIAO啾嚕肉泥-奢華鮪魚14g*4入","1.0000","100","100"
"64693","1","HM-益生菌晶球夾心糧-深海鱈魚1.5kg","2.0000","1030","2060"
"66122","1","SHN皇家中型成犬MA 10KG","1.0000","2600","2600"
"66124","3","日日好白玉木薯貓砂-鈴蘭-2.6kg","1.0000","430","430"
"66117","1","美式優選-挑嘴貓(蔓越莓+貓薄荷)6kg31434","1.0000","1530","1530"
"66110","5","C)CIAO啾嚕肉泥-雞肉+日本蟹14g*4入","1.0000","100","100"
"66052","5","C)COCO Plus犬罐(雞肉+南瓜+蕃茄)160g","3.0000","36","108"
"66049","15","汪喵-挑嘴貓主食罐80g-鯖魚雞肉","1.0000","51","51"
"66132","1","優豆草園樂-提摩西草編球","2.0000","200","400"
"54350","3","MyCat我的貓1號(白身鮪魚+牛)85g","2.0000","23","46"
"66103","2","K)OzBone卡賀家犬零食-香烤軟雞肉丁140g","1.0000","250","250"
"66100","11","C)特級銀貓大罐(鮮嫩雞肉)170g","1.0000","44","44"
"66082","4","C)怪獸-貓族寶寶無膠主食罐82g 比目魚","2.0000","51","102"
"66103","1","美味關係小不點饅頭-牛奶DHA-160g","1.0000","85","85"
"65115","4","原燒貓罐(除毛球)白身鮪魚+蟹肉80g","2.0000","29","58"
"65160","1","(E)紐沛綠茶豆腐砂7L","1.0000","285","285"
"60067","11","樂透愛貓貓草餡餅35g","1.0000","135","135"
"65167","3","餵泥好滴雞精紓壓貓主食罐-雞肉+莓果GABA80g","3.0000","55","165"
"56123","1","C)希爾思603820 成貓雞肉特調食譜2kg","1.0000","1150","1150"
"65132","2","總折價","1.0000","-31","-31"
"65174","12","吶一口主食泥罐鮪魚+南瓜60g","1.0000","30","30"
"65133","5","C)OzBone卡賀家犬零食-香Q鱈魚雞肉捲150g","2.0000","250","500"
"65159","5","C)CIAO啾嚕肉泥-鮪魚+鮭魚14g*4入","2.0000","100","200"
"65132","1","K)洛格貓砂強效除臭稻殼貓砂1.5mm 6L","1.0000","311","311"
"65146","1","元氣犬餐盒100g牛綠A061","1.0000","31","31"
"65136","1","包月/美容服務","1.0000","800","800"
"61076","4","總折價","1.0000","-179","-179"
"65156","4","C)PANTOP邦比健康寵糧成貓毛球控制配方2kg","1.0000","690","690"
"55965","2","總折價","1.0000","-421","-421"
"65110","4","10mmPP狗拉帶+塑膠套管","1.0000","220","220"
"65146","5","元氣犬餐盒100g牛+雞紫A064","1.0000","31","31"
"65141","11","御天犬超值包U4-5雞胗370g","1.0000","450","450"
"65175","5","總折價","1.0000","-814","-814"
"65174","7","幸福時光-餵泥好滴雞精貓肉泥-鮪魚+雞肉","2.0000","15","30"
"65175","1","C)(E)GIANT MEI強效吸水尿墊-L(25枚)","1.0000","250","250"
"56315","3","Dr.Wish貓罐-(紫)鮪+果寡糖85g","2.0000","28","56"
"65176","1","K)BLOP 呷哺呷哺 咕咕啃啃棒 15入","3.0000","220","660"
"65185","2","總折價","1.0000","-78","-78"
"61077","1","C)HALO成貓健康低脂雞肉燉豌豆+鷹嘴豆3磅","1.0000","1240","1240"
"65129","1","K)好味小姐好味鮮食化毛膏-山藥嫩雞65g","1.0000","189","189"
"56123","3","總折價","1.0000","-305","-305"
"65115","19","金貓罐頭(鮪魚蔬菜+蛋黃)80g","2.0000","25","50"
"57376","4","總折價","1.0000","-103","-103"
"60067","2","BonePlus貓專用魚肉薄荷潔牙貓條-鮭魚味70g","1.0000","89","89"
"57376","3","K)銀貓罐頭(鮪魚+吻仔魚)80g","1.0000","25","25"
"65151","3","C)汪喵-貓主食罐80g-田園火雞","6.0000","51","306"
"59649","3","C)Dr.Wish貓罐-(黃)雞+鮪+牛磺酸85g","2.0000","28","56"
"59649","2","Dr.Wish貓罐-(紫)鮪+果寡糖85g","2.0000","28","56"
"65104","2","K)CIAO啾嚕肉泥-鮪魚14g*4入","1.0000","100","100"
"65108","1","UsDog義大利犬主食罐-火雞肉+蔬菜400g","1.0000","38","38"
"65140","1","造景盆草","3.0000","30","90"
"64573","2","總折價","1.0000","-218","-218"
"62334","1","K)苜蓿草磚(454g)","1.0000","235","235"
"65163","1","C)卡爾天然松木砂15kg","1.0000","640","640"
"65168","1","包月/美容服務","1.0000","1200","1200"
"65778","2","K)GOMO鮮食餐包-根島蝦佐鹿野雞","1.0000","139","139"
"66534","10","K)好味小姐好味鮮食化毛膏-山藥鮮魚65g","1.0000","189","189"
"66479","3","紐崔克犬罐/幼犬專用110g","1.0000","39","39"
"66476","7","總折價","1.0000","-102","-102"
"66497","2","薛丁格(火雞肉丁)貓凍乾零食 70g","1.0000","330","330"
"62846","1","C)(E)GIANT MEI強效吸水尿墊-M(50枚)","4.0000","250","1000"
"66175","4","Dr.Wish狗罐(土)85g-雞.牛肝.果寡糖","2.0000","28","56"
"66151","2","C)西莎蒸鮮包成犬雞肉70g","4.0000","36","144"
"59523","2","K)Petlife晶饌纖蔬肉糧-鮮緻嫩雞(全齡犬)1.5Kg","1.0000","1209","1209"
"66174","4","C)西莎餐盒風味南瓜菠菜烤嫩雞100g","6.0000","44","264"
"66228","2","御天犬超值包U5-5潔牙雞腿棒17入","1.0000","450","450"
"66266","4","怪獸無膠副食罐(80g)-雞絲肉煲餐","1.0000","27","27"
"66158","2","C)MiiT南瓜湯罐犬-奇亞籽80g","1.0000","24","24"
"66254","9","總折價(免)","1.0000","-12","-12"
"65583","2","總折價","1.0000","-236","-236"
"66150","6","C)沃野肉出來了-蔓越莓雞肉105g","1.0000","250","250"
"66151","3","總折價","1.0000","-77","-77"
"66231","3","K)雞老大耐咬雞柳條140g±5%","1.0000","189","189"
"66172","1","C)FHN皇家理想體態成貓F32 2KG","1.0000","1060","1060"
"66143","1","C)紅區)嬌聯禮貌帶女用SSS42/12","1.0000","559","559"
"66243","6","AIXIA愛喜雅-美食家3號-鰹.雞155g","1.0000","45","45"
"66144","1","蕾曼芙-森林SPA犬用洗毛精[白毛光澤]470ml","1.0000","467","467"
"55384","3","索美達鮮食肉片狗狗餐-紐西蘭南島深海魚30g","1.0000","100","100"
"66532","2","總折價","1.0000","-5400","-5400"
"66655","2","Vitapol鼠兔棒棒糖(綜合水果)45g","1.0000","55","55"
"59792","4","C)OzBone卡賀家犬零食-香烤鮭魚雞肉片160g","1.0000","245","245"
"58209","3","幸福時光-餵泥好滴雞精貓肉泥-鮪魚+蝦","1.0000","10","10"
"57892","14","K)益菌?革命-寵物專用尿布墊M-迷你包(25片/包)","1.0000","250","250"
"60572","8","總折價","1.0000","-281","-281"
"64206","6","C)BOby餐杯(雞肉+野菜)80g","4.0000","24","96"
"66623","5","CIAO啾嚕肉泥-鰹魚燒鰹魚肉塊14g*4入","1.0000","100","100"
"62376","4","C)日日好極細豆腐貓砂-活性碳7L","1.0000","430","430"
"66035","1","K)歐司特-特級餐包 鮪魚蟹肉棒70g","4.0000","41","164"
"57892","9","C)OzBone卡賀家犬零食-雞肉吉拿軟條220g","1.0000","245","245"
"66569","1","包月/美容服務","1.0000","100","100"
"63426","5","總折價","1.0000","-39","-39"
"66606","10","喵旺家族四角貓屋","1.0000","935","935"
"59377","2","K)汪喵-幼母貓營養主食罐80g-鱸魚雞","1.0000","62","62"
"66583","4","K)紐頓T22無穀貓火雞1.13kg/NU-10279","1.0000","1050","1050"
"54281","2","靖貓罐-鮪魚+雞肉+牛肉 80g","1.0000","30","30"
"54281","9","C)銀貓罐頭(白身鮪魚+蟹肉)80g","2.0000","25","50"
"53056","5","皇冠C605新義大利運輸籠-639","1.0000","628","628"
"58868","6","總折價","1.0000","-476","-476"
"66643","2","酷酷貓-DIY貓屋","2.0000","680","1360"
"55476","1","K)汪喵益生菌米粒型豆腐砂","1.0000","280","280"
"64578","5","C)汪喵-點心罐80g-鮪魚+綠貽貝","2.0000","31","62"
"66604","5","總折價","1.0000","-124","-124"
"54985","2","總折價","1.0000","-170","-170"
"66252","5","袋鼠廚房 三效袋鼠潔牙棒-口齒清新綠10g","1.0000","25","25"
"62023","3","總折價","1.0000","-471","-471"
"56215","5","總折價","1.0000","-554","-554"
"56215","3","美味關係小不點饅頭-牛奶DHA-160g","1.0000","85","85"
"66150","1","C)OzBone卡賀家犬零食-羊肉吉拿軟條220g","1.0000","250","250"
"57555","1","C)幸福時光貓營養主食1號罐雞肉+鮪+鮭魚80g","2.0000","61","122"
"52183","2","總折價","1.0000","-420","-420"
"66275","2","總折價","1.0000","-51","-51"
"57555","9","純湯罐-清燉雞魚湯80g","3.0000","27","81"
"66242","6","總折價","1.0000","-177","-177"
"63606","2","C)FCN皇家泌尿道保健成貓 UC33 2KG","1.0000","1150","1150"
"63606","3","總折價","1.0000","-233","-233"
"62844","2","總折價","1.0000","-576","-576"
"63511","15","C)原燒貓罐(除毛球)白身鮪魚+鮮蝦80g","1.0000","29","29"
"66145","1","C)瑞威貓糧2號森林燉雞2kg","1.0000","930","930"
"58435","1","C)養生湯罐(除毛球)白身鮪魚+鮭魚80g","1.0000","29","29"
"66153","1","K)PANTOP邦比成貓(鮪+雞)毛球控制配方7kg","1.0000","1700","1700"
"66175","2","K)鮮雞饗宴-NO.15/芝麻雞小胸肉條100g","1.0000","180","180"
"66246","3","總折價","1.0000","-352","-352"
"66242","2","C)汪洽普健胃羊肉雙層棒棒糖20g/單支","1.0000","35","35"
"66261","7","K)OzBone卡賀家犬零食-羊肉小圓片200g","1.0000","250","250"
"66188","1","Canary哈姆太郎的元氣朝食-蔬菜果凍400gM-F213","1.0000","110","110"
"55998","4","總折價","1.0000","-111","-111"
"66205","2","總折價","1.0000","-20","-20"
"57555","7","吶一口無穀貓湯罐-鮪魚雞肉80g","4.0000","32","128"
"60198","1","訂金","1.0000","500","500"
"63511","25","幸福時光-餵泥好滴雞精貓肉泥-鮪魚+蟹","1.0000","15","15"
"58627","7","C)Rrannk 機能貓肉泥-鮪魚+鮭魚口味","2.0000","59","118"
"60975","1","包月/美容服務","1.0000","2000","2000"
"66156","4","PV營養高鈣黃金蛋白桑蟬蛹40g","1.0000","110","110"
"63511","10","原燒貓罐(除毛球)白身鮪魚+牛肉80g","1.0000","29","29"
"66191","6","C)銀湯匙鬆軟口感餐包-鮪魚+鰹魚+雞胸肉 60g","1.0000","45","45"
"66261","8","總折價","1.0000","-1303","-1303"
"63584","10","C)GOODIES耐嚼型潔牙棒-培根風味(2支)85g","1.0000","47","47"
"66628","4","銀貓罐頭(白身鮪魚+蔬菜)80g","3.0000","25","75"
"66657","1","CIAO啾嚕肉泥-雞肉14g*4入","1.0000","100","100"
"53174","8","C)銀湯匙餐包-鮪魚 60g","1.0000","45","45"
"62023","1","C)Angels  天使牌淚腺通狗用","1.0000","1350","1350"
"66254","4","究極2代水質安定劑250ml","1.0000","250","250"
"58627","4","原燒貓罐(除毛球)白身鮪魚+牛肉80g","1.0000","29","29"
"63511","3","C)IN機能鮪魚+吻仔魚湯罐80g","2.0000","26","52"
"66266","1","元氣黃金小嫩片150g","1.0000","199","199"
"66361","1","C)原燒貓罐(除毛球)白身鮪魚+鮮蝦80g","2.0000","29","58"
"62460","5","總折價","1.0000","-278","-278"
"57809","2","K)御天犬超值包A1-5蜜汁雞肉片400g","2.0000","450","900"
"66404","1","包月/美容服務","1.0000","1600","1600"
"64857","4","總折價","1.0000","-135","-135"
"53585","3","總折價","1.0000","-431","-431"
"55686","2","總折價","1.0000","-1","-1"
"66310","1","帕米爾極鮮凍乾-干貝20g","1.0000","250","250"
"66323","6","總折價","1.0000","-168","-168"
"55236","5","PTM健康雞肉條-起司番茄60g-41-363","1.0000","75","75"
"52472","2","C)沃野肉出來了-福蘿蔔雞肉120g","2.0000","250","500"
"55122","2","C)Country寵物木屑1kg","1.0000","85","85"
"59442","5","總折價","1.0000","-64","-64"
"59286","10","C)歐姆貓蜂王乳貓泥-鮭魚 干貝15g","4.0000","10","40"
"59119","3","C)銀湯匙貓罐頭鮪魚70g/763111","2.0000","50","100"
"55390","5","K)CIAO啾嚕肉泥-鰹魚燒干貝14g*4入","2.0000","100","200"
"65629","9","C)C.C.P機能雞肉 關節 保健零食100g","8.0000","210","1680"
"51653","4","總折價","1.0000","-6","-6"
"52014","7","總折價","1.0000","-158","-158"
"59119","2","C)銀湯匙貓罐頭-鮪魚+雞肉70g","2.0000","50","100"
"62763","3","餵泥好滴雞精紓壓貓主食罐-雞肉鮭魚+鱉蛋80g","1.0000","55","55"
"55390","1","C)怪獸-貓族寶寶無膠主食罐82g 比目魚","1.0000","51","51"
"58465","1","芮格爾天然寵糧-體控貓-雞肉 魚肉-4LB","1.0000","980","980"
"51273","1","喵樂-嫩雞鮪魚燒80g#5/MD-1105","1.0000","30","30"
"52861","4","總折價","1.0000","-59","-59"
"64299","3","總折價","1.0000","-35","-35"
"57096","2","C)銀湯匙貓罐頭鮪魚+鰹魚+吻仔魚70g/763131","2.0000","50","100"
"54833","1","C)汪喵-幼母貓營養主食罐80g-鮭魚","6.0000","62","372"
"51273","7","C)銀湯匙餐包-鮪魚+鰹魚+雞胸肉 60g","2.0000","45","90"
"50072","2","C)寵物物語專業圓點針梳-L","1.0000","210","210"
"57488","5","總折價","1.0000","-401","-401"
"65430","5","C)歐姆貓蜂王乳貓泥-鮭魚15g","2.0000","10","20"
"58728","10","C)BOby餐杯(角切牛肉+雞肉+起司)80g","2.0000","24","48"
"53761","2","總折價","1.0000","-11","-11"
"57892","7","C)OzBone卡賀家犬零食-香Q鱈魚雞肉捲150g","1.0000","245","245"
"62489","1","C)GOODIES耐嚼型潔牙棒-鮭魚風味(2支)85g","1.0000","47","47"
"53715","1","C)C.C.P營養強化奶粉400g","1.0000","575","575"
"64206","3","C)COCO Plus犬罐(雞肉+雞肝+胡蘿蔔)160g","2.0000","36","72"
"58858","1","御天犬U5潔牙雞腿棒7入","3.0000","250","750"
"63584","16","C)歐姆貓蜂王乳貓泥-鮪魚15g","3.0000","10","30"
"60215","1","C)好味小姐1+1滴雞精貓肉泥主食罐-白蝦干貝81g","3.0000","70","210"
"58209","5","K)驕傲貓夾心肉泥捲-鱈魚鮪魚 單包裝","2.0000","17","34"
"60572","2","C)GOODIES耐嚼型潔牙棒-鮭魚風味(2支)85g","2.0000","47","94"
"66643","9","VE凍乾鮮肉貓生食餐-雞肉小顆粒嘗鮮包","1.0000","70","70"
"56353","5","總折價","1.0000","-708","-708"
"66572","4","K)經典維齊犬罐-雞肉+南瓜80g","3.0000","30","90"
"53212","4","K)BOby餐杯(雞肉+牛肉+地瓜)80g","3.0000","24","72"
"62266","3","總折價","1.0000","-341","-341"
"55488","4","總折價","1.0000","-694","-694"
"66700","6","CatFeet艾比最愛羊奶機能肉泥【雞肉+葡萄糖胺+化毛】","2.0000","100","200"
"66673","6","小型購物袋(個)","1.0000","1","1"
"56235","4","總折價(免)","1.0000","-960","-960"
"53212","5","總折價","1.0000","-175","-175"
"66742","3","總折價","1.0000","-59","-59"
"60372","3","總折價","1.0000","-50","-50"
"66771","2","總折價","1.0000","-199","-199"
"63943","1","紅配綠加購統計專用","1.0000","0","0"
"66770","1","特級銀貓大罐(白身鮪+蝦肉)170g","24.0000","44","1056"
"55000","1","汪喵-貓咪生食300g-澳洲羊","6.0000","165","990"
"54190","1","C)MiiT南瓜湯罐犬-奇亞籽80g","3.0000","24","72"
"62266","7","C)GOODIES耐嚼型潔牙棒-鮭魚風味(2支)85g","1.0000","47","47"
"48529","3","吶一口主食泥罐鮪魚+藍莓60g","2.0000","30","60"
"63943","8","紅區)希爾思10370HG 貓處方c/d全效 6kg","1.0000","2975","2975"
"59308","3","總折價(免)","1.0000","-41","-41"
"64543","6","TRENY-極鮮絨毛仿真魚寵物玩具18cm-小丑魚","1.0000","49","49"
"66731","6","K)BOby餐杯(雞肉+牛肉+地瓜)80g","2.0000","24","48"
"66699","2","C)貓倍麗乾糧成貓海鮮拼盤泌尿保健3LB(1.36kg)","1.0000","690","690"
"62277","1","包月/美容服務","1.0000","100","100"
"66677","2","總折價","1.0000","-140","-140"
"66768","1","C)特級銀貓大罐(白身鮪+吻仔)170g","24.0000","44","1056"
"55000","3","汪喵-貓咪生食300g-草飼牛","6.0000","135","810"
"66720","18","天然密碼永恆無穀主食罐雞+鰹魚+蔓越莓80g","1.0000","55","55"
"52537","1","包月/美容服務","1.0000","2400","2400"
"66719","2","總折價","1.0000","-609","-609"
"66704","1","x15mm滾邊蘇格蘭插扣式項圈","1.0000","170","170"
"66727","4","總折價","1.0000","-219","-219"
"66686","2","總折價","1.0000","-53","-53"
"52049","8","樂透-愛貓鮭魚化毛餡餅150g","1.0000","420","420"
"55390","15","C)幸福時光奶昔主食罐-莓果優格雞肉80g","1.0000","55","55"
"65058","1","包月/美容服務","1.0000","800","800"
"60908","1","汪喵-熟齡貓主食罐80g-鹿野土雞","2.0000","53","106"
"49004","4","總折價","1.0000","-97","-97"
"65232","9","C)原燒貓罐(除毛球)白身鮪魚+吻仔魚80g","1.0000","29","29"
"65232","10","原燒貓罐(除毛球)雞肉+鮪魚+南瓜80g","1.0000","29","29"
"52861","1","貓吃魚 香嫩蟹肉絲  20g","1.0000","90","90"
"59286","2","C)歐姆貓蜂王乳貓泥-鮭魚 蝦子15g","3.0000","10","30"
"55485","5","喵樂-蛤蠣鮪魚燒80g#6/MD-1106","2.0000","30","60"
"60617","5","C)銀湯匙餐包-鮪魚+鰹魚+雞胸肉 60g","1.0000","45","45"
"61257","1","愛米可緹/生機紅棗/50g","1.0000","130","130"
"55282","13","C)歐姆貓蜂王乳貓泥-鮪魚 鮑魚15g","2.0000","10","20"
"58766","4","總折價","1.0000","-90","-90"
"65629","11","C)C.C.P機能雞肉 泌尿 保健零食100g","9.0000","210","1890"
"55282","3","猋PUREP巧鮮杯(貓)鮪+吻仔魚80g","2.0000","33","66"
"59666","1","皇家處方LP18犬乾糧泌尿道配方7.5kg","1.0000","3010","3010"
"59664","2","總折價","1.0000","-1","-1"
"61257","3","總折價","1.0000","-20","-20"
"65430","7","C)歐姆貓蜂王乳貓泥-鮭魚 蝦子15g","2.0000","10","20"
"59442","3","寵物物語津月小魚乾80g","1.0000","100","100"
"58766","3","C)銀湯匙貓罐頭-鮪魚+吻仔魚+雞肉70g","3.0000","50","150"
"57742","2","總折價","1.0000","-154","-154"
"56417","5","總折價","1.0000","-368","-368"
"59286","3","猋PUREP巧鮮杯(貓)純鮪魚80g","1.0000","33","33"
"61469","1","C)銀湯匙貓罐頭鮪魚70g/763111","1.0000","50","50"
"51653","3","C)驕傲貓蔓越莓鱈魚貓掌凍乾棒棒糖","1.0000","17","17"
"65232","7","喵樂-鮮蝦鮪魚燒80g#1/MD-1101","1.0000","30","30"
"65430","9","猋PUREP巧鮮杯(貓)鮪+干貝80g","2.0000","39","78"
"63891","1","C)銀湯匙貓罐頭-鮪魚+雞肉70g","1.0000","50","50"
"55390","3","C)CIAO啾嚕肉泥-沙丁魚+鮪魚14g*4入","2.0000","100","200"
"58509","3","喵樂-鮮蝦鮪魚燒80g#1/MD-1101","1.0000","30","30"
"59418","2","總折價","1.0000","-14","-14"
"46404","2","總折價","1.0000","-460","-460"
"47936","4","總折價","1.0000","-55","-55"
"66914","1","銀紗細切-雞腿野菜風味","2.0000","199","398"
"66887","4","C)吃貨拼盤經典烤嫩雞+蛋全齡犬用主食餐盒#1/100g","1.0000","43","43"
"66923","1","C)好快樂寵物毛骨力(含龜鹿配方)-30入裝","4.0000","1980","7920"
"66240","3","總折價","1.0000","-185","-185"
"66934","1","C)日本菲力貓-海陸三重奏 60g","1.0000","109","109"
"66923","2","總折價","1.0000","-4620","-4620"
"66913","12","C)金貓罐(鮪魚吻仔魚+柴魚)80g","7.0000","25","175"
"66949","6","K)HULUCAT卡滋化毛潔牙餅-雞肉60g","1.0000","86","86"
"66238","1","C)C.C.P機能雞肉 腸道 保健零食100g","1.0000","210","210"
"66916","2","C)JIAN-LI伊莉莎白手術護頸(3號)黑","1.0000","190","190"
"66884","1","皇家立架式靜音滾輪-中","1.0000","345","345"
