"customer_no","age_category","gender","hsien_desc","bs_tag_desc"
"71c75103","36-40歲","女","新竹市","品味養生理財貴族"
"67aa4e0e","56-60歲","女","基隆市","網購社媒手機迷"
"40149f4b","36-40歲","男","台中市","運動科技潮人"
"33079886","26-30歲","女","高雄市","獨立愛遊理財新手"
"2d2e074a","26-30歲","女","台中市","健康愛家定存控"
"5817ad0a","41-45歲","女","新竹縣","網購社媒手機迷"
"6b403c04","46-50歲","女","新北市","傳統保健理財族"
"ee702049","41-45歲","男","台中市","樂動廣告品牌控"
"e9cbb297","51-55歲","女","彰化縣","樂動廣告品牌控"
"b7b19b95","46-50歲","女","桃園市","網購社媒手機迷"
"87032be6","41-45歲","女","新北市","網購社媒手機迷"
"80c3d63c","36-40歲","男","台南市","運動科技潮人"
"e17af98b","36-40歲","男","新北市","運動科技潮人"
"ca1d913d","46-50歲","女","新北市","愛搜愛比網購客"
"1fbf4d54","51-55歲","女","桃園市","樂動廣告品牌控"
"b13843d8","41-45歲","男","新竹市","愛搜愛比網購客"
"ca243397","31-35歲","女","屏東縣","物質享樂衝購族"
"32181a24","41-45歲","男","台南市","運動科技潮人"
"064bf622","36-40歲","女","台中市","物質享樂衝購族"
"8eb8c826","46-50歲","女","台中市","物質享樂衝購族"
"a40d65be","46-50歲","女","新竹市","傳統保健理財族"
"b77546fb","61-65歲","男","台北市","樂動廣告品牌控"
"70131b6d","46-50歲","男","台中市","樂動廣告品牌控"
"8a743ae3","56-60歲","女","新竹市","品味養生理財貴族"
"49136b39","41-45歲","女","台中市","物質享樂衝購族"
"0a14c472","31-35歲","男","彰化縣","樂動廣告品牌控"
"5839c2a2","36-40歲","女","台中市","獨立愛遊理財新手"
"0a0cc031","46-50歲","男","台北市","樂動廣告品牌控"
"ee4ba821","41-45歲","女","台北市","獨立愛遊理財新手"
"5710ecf8","31-35歲","女","台中市","物質享樂衝購族"
"96b5a208","46-50歲","女","桃園市","樂動廣告品牌控"
"43161922","26-30歲","女","花蓮縣","獨立愛遊理財新手"
"919cbda5","51-55歲","女","台中市","品味養生理財貴族"
"e7de6692","46-50歲","女","台中市","物質享樂衝購族"
"516039eb","41-45歲","男","新竹縣","樂動廣告品牌控"
"7f768213","46-50歲","女","新北市","品味養生理財貴族"
"9701965c","36-40歲","女","高雄市","物質享樂衝購族"
"11971fde","46-50歲","男","新竹市","運動科技潮人"
"b5686e4c","41-45歲","女","新北市","物質享樂衝購族"
"12b76116","51-55歲","男","台中市","樂動廣告品牌控"
"286748b8","41-45歲","女","高雄市","健康愛家定存控"
"fcd675f0","36-40歲","男","台中市","運動科技潮人"
"7fe1fe33","51-55歲","女","台中市","健康愛家定存控"
"e251ef25","46-50歲","女","桃園市","品味養生理財貴族"
"19173fc8","31-35歲","女","台中市","健康愛家定存控"
"907f09f0","41-45歲","女","新北市","品味養生理財貴族"
"efaf863d","56-60歲","女","新竹縣","品味養生理財貴族"
"5679103a","46-50歲","女","台中市","獨立愛遊理財新手"
"6666af8a","36-40歲","男","新竹市","運動科技潮人"
"3ba1f726","41-45歲","女","新北市","健康愛家定存控"
"44d81ef7","46-50歲","女","台北市","品味養生理財貴族"
"fc8dd4fd","41-45歲","男","新竹縣","運動科技潮人"
"637be4ec","41-45歲","男","台北市","運動科技潮人"
"77b4182c","36-40歲","男","新竹市","運動科技潮人"
"12941c1e","51-55歲","女","新北市","獨立愛遊理財新手"
"ad50fe09","31-35歲","女","新竹市","物質享樂衝購族"
"5ad5c332","41-45歲","男","台南市","愛搜愛比網購客"
"da3d1a0a","36-40歲","男","新北市","健康愛家定存控"
"5c56502e","56-60歲","男","台中市","樂動廣告品牌控"
"027dbdfd","41-45歲","女","桃園市","品味養生理財貴族"
"fdec68bd","36-40歲","男","新竹縣","運動科技潮人"
"3c2e6c38","46-50歲","女","台中市","網購社媒手機迷"
"e9b7d5a7","36-40歲","女","新北市","物質享樂衝購族"
"433d7a69","41-45歲","男","新北市","運動科技潮人"
"7a524bf5","41-45歲","男","台北市","愛搜愛比網購客"
"663c31d5","46-50歲","女","台北市","物質享樂衝購族"
"fa4d5815","31-35歲","男","台中市","樂動廣告品牌控"
"db22bb1f","46-50歲","女","苗栗縣","樂動廣告品牌控"
"92f7f98e","36-40歲","男","新竹市","運動科技潮人"
"c46e93c4","36-40歲","男","新北市","運動科技潮人"
"89442250","56-60歲","女","新竹市","品味養生理財貴族"
"cda7b460","31-35歲","女","台北市","網購社媒手機迷"
"a7e84d13","41-45歲","男","高雄市","樂動廣告品牌控"
"ae738883","46-50歲","男","台北市","運動科技潮人"
"7abc9541","31-35歲","女","新竹市","獨立愛遊理財新手"
"d126bdd9","36-40歲","男","台中市","物質享樂衝購族"
"7b3041ce","51-55歲","女","台北市","品味養生理財貴族"
"adcc58c8","51-55歲","女","新北市","品味養生理財貴族"
"321176f2","31-35歲","女","嘉義市","物質享樂衝購族"
"18cd7082","31-35歲","女","新竹市","健康愛家定存控"
"83df738e","36-40歲","男","新北市","運動科技潮人"
"a49f8d5b","36-40歲","女","新北市","樂動廣告品牌控"
"8ddbab44","61-65歲","女","新北市","傳統保健理財族"
"e5690b18","31-35歲","女","新竹市","健康愛家定存控"
"d42d51a3","46-50歲","女","新北市","網購社媒手機迷"
"d7c2a829","46-50歲","男","新北市","樂動廣告品牌控"
"080df991","41-45歲","女","彰化縣","物質享樂衝購族"
"a0d1da62","41-45歲","女","新竹縣","傳統保健理財族"
"0e6e66a9","46-50歲","女","新北市","運動科技潮人"
"1002ee29","51-55歲","男","桃園市","愛搜愛比網購客"
"f400648f","36-40歲","女","新竹縣","物質享樂衝購族"
"d13d3868","56-60歲","女","台北市","愛搜愛比網購客"
"795a28de","26-30歲","女","桃園市","運動科技潮人"
"f62b5279","36-40歲","女","台北市","健康愛家定存控"
"e478cfc3","51-55歲","男","新北市","運動科技潮人"
"65626f37","51-55歲","女","高雄市","品味養生理財貴族"
"8254f195","41-45歲","女","台中市","物質享樂衝購族"
"aeab4761","36-40歲","女","新北市","物質享樂衝購族"
"23c21656","51-55歲","女","新北市","傳統保健理財族"
"fd08ea1e","41-45歲","男","台中市","樂動廣告品牌控"
"f2350d2f","51-55歲","男","桃園市","愛搜愛比網購客"
"076c9e92","31-35歲","女","台北市","獨立愛遊理財新手"
"148a40bf","31-35歲","女","新竹市","健康愛家定存控"
"7fa4e5f0","41-45歲","男","新竹縣","樂動廣告品牌控"
"353ce703","41-45歲","男","基隆市","運動科技潮人"
"c40d450c","26-30歲","男","新北市","健康愛家定存控"
"f2462617","41-45歲","女","台中市","健康愛家定存控"
"fc1bb97d","46-50歲","女","台中市","品味養生理財貴族"
"a36dfed6","51-55歲","女","新北市","物質享樂衝購族"
"26e80703","46-50歲","女","新北市","健康愛家定存控"
"4fb81bd4","46-50歲","女","台北市","物質享樂衝購族"
"7756d39c","36-40歲","女","宜蘭縣","網購社媒手機迷"
"0524aead","36-40歲","女","台中市","健康愛家定存控"
"5fb392b7","31-35歲","女","新北市","物質享樂衝購族"
"a19243b2","31-35歲","女","桃園市","品味養生理財貴族"
"496122de","41-45歲","女","新竹市","運動科技潮人"
"ea78cbcd","31-35歲","女","台北市","運動科技潮人"
"4487e757","41-45歲","男","新竹市","運動科技潮人"
"1c076511","36-40歲","女","桃園市","獨立愛遊理財新手"
"9c2633aa","31-35歲","男","新北市","運動科技潮人"
"f3e12e30","31-35歲","男","高雄市","運動科技潮人"
"ce1d245d","36-40歲","男","苗栗縣","樂動廣告品牌控"
"a55b6eb7","31-35歲","男","台中市","運動科技潮人"
"74d34347","31-35歲","男","新竹市","運動科技潮人"
"e59d624a","31-35歲","女","嘉義縣","健康愛家定存控"
"18f9154a","41-45歲","男","新北市","運動科技潮人"
"136f9172","51-55歲","女","新北市","愛搜愛比網購客"
"f2de4212","56-60歲","男","台北市","愛搜愛比網購客"
"5a15c04f","51-55歲","女","高雄市","品味養生理財貴族"
"45ccf1a4","46-50歲","女","桃園市","品味養生理財貴族"
"f7b0243f","41-45歲","男","新竹縣","運動科技潮人"
"79f79b66","31-35歲","女","新竹市","健康愛家定存控"
"78c07e5b","46-50歲","男","基隆市","愛搜愛比網購客"
"68861e83","46-50歲","男","新北市","運動科技潮人"
"8af6b12a","41-45歲","女","高雄市","品味養生理財貴族"
"d433d013","51-55歲","女","台北市","品味養生理財貴族"
"06c044f3","56-60歲","男","台北市","樂動廣告品牌控"
"fd0d858a","56-60歲","男","新竹縣","運動科技潮人"
"f200323c","41-45歲","女","新竹縣","運動科技潮人"
"17f27388","46-50歲","女","新北市","品味養生理財貴族"
"95ba4aef","31-35歲","女","新北市","樂動廣告品牌控"
"0567a54d","31-35歲","男","高雄市","健康愛家定存控"
"27768c36","36-40歲","女","新竹市","物質享樂衝購族"
"0d79312e","41-45歲","女","新竹市","物質享樂衝購族"
"1f337bc4","41-45歲","女","台北市","品味養生理財貴族"
"9e1dc318","41-45歲","女","苗栗縣","物質享樂衝購族"
"d6e6c649","31-35歲","女","高雄市","健康愛家定存控"
"96bfa481","41-45歲","男","新竹市","運動科技潮人"
"3a4c84c8","36-40歲","男","屏東縣","樂動廣告品牌控"
"6ac17467","56-60歲","女","台北市","品味養生理財貴族"
"976a76cd","36-40歲","男","台北市","樂動廣告品牌控"
"17f0ce2d","36-40歲","男","新竹縣","運動科技潮人"
"a37445cc","36-40歲","男","新北市","運動科技潮人"
"da4ea124","41-45歲","男","高雄市","愛搜愛比網購客"
"1bb6b363","31-35歲","女","新北市","獨立愛遊理財新手"
"9f2b30cb","51-55歲","男","桃園市","運動科技潮人"
"2fee7e69","36-40歲","女","台北市","物質享樂衝購族"
"f6ccf924","46-50歲","男","桃園市","樂動廣告品牌控"
"67770871","56-60歲","男","高雄市","愛搜愛比網購客"
"8e8b387d","36-40歲","女","新竹縣","運動科技潮人"
"570a558e","56-60歲","男","台中市","樂動廣告品牌控"
"47b42504","31-35歲","女","新竹市","運動科技潮人"
"c0ada82d","31-35歲","女","新竹縣","物質享樂衝購族"
"6f73bb7e","36-40歲","男","台北市","獨立愛遊理財新手"
"0a2c9ae3","46-50歲","女","新北市","品味養生理財貴族"
"8de2b056","41-45歲","男","新竹縣","樂動廣告品牌控"
"3165fa2a","46-50歲","男","桃園市","愛搜愛比網購客"
"9079c645","41-45歲","男","新北市","運動科技潮人"
"9dce1dd4","46-50歲","女","台中市","物質享樂衝購族"
"ed3c39eb","41-45歲","男","台中市","運動科技潮人"
"ed829a41","31-35歲","男","台中市","樂動廣告品牌控"
"bb6968ca","56-60歲","男","台南市","樂動廣告品牌控"
"cb44c335","41-45歲","男","台北市","運動科技潮人"
"38811476","46-50歲","女","桃園市","物質享樂衝購族"
"cf15a54f","51-55歲","女","台南市","品味養生理財貴族"
"cc6bcc7f","46-50歲","女","屏東縣","品味養生理財貴族"
"6ced653b","31-35歲","女","新北市","獨立愛遊理財新手"
"53ab9d8b","61-65歲","女","台北市","品味養生理財貴族"
"bbf07283","51-55歲","女","新北市","健康愛家定存控"
"9f65f7bb","31-35歲","女","台中市","網購社媒手機迷"
"238a4140","36-40歲","男","高雄市","運動科技潮人"
"eed487d1","36-40歲","女","桃園市","樂動廣告品牌控"
"c2d40507","31-35歲","男","台北市","運動科技潮人"
"69acdd15","41-45歲","男","台北市","運動科技潮人"
"2a2884a5","36-40歲","女","新北市","健康愛家定存控"
"5d4f72a2","26-30歲","男","新北市","樂動廣告品牌控"
"dde252f2","36-40歲","女","台中市","傳統保健理財族"
"bd879a19","31-35歲","女","屏東縣","健康愛家定存控"
"632f8356","36-40歲","女","桃園市","品味養生理財貴族"
"1efe357b","41-45歲","男","桃園市","樂動廣告品牌控"
"6a14d2dd","36-40歲","男","新北市","樂動廣告品牌控"
"25686590","41-45歲","男","台北市","運動科技潮人"
"1ad1d6ed","41-45歲","男","新竹縣","愛搜愛比網購客"
"77d9807a","41-45歲","男","新北市","運動科技潮人"
"8f6d8d4f","31-35歲","男","苗栗縣","運動科技潮人"
"e65819ea","51-55歲","男","台北市","愛搜愛比網購客"
"ec269d5f","51-55歲","女","新北市","網購社媒手機迷"
"3aa29608","31-35歲","男","新北市","運動科技潮人"
"87a9f7f9","46-50歲","男","新竹市","樂動廣告品牌控"
"df401ef8","46-50歲","女","台南市","愛搜愛比網購客"
"1c30ee8c","36-40歲","女","新竹市","網購社媒手機迷"
"5bf98bda","41-45歲","女","新竹縣","物質享樂衝購族"
"0f84f029","41-45歲","男","新北市","運動科技潮人"
"771abdc8","46-50歲","女","新北市","品味養生理財貴族"
"8f94d146","36-40歲","女","桃園市","物質享樂衝購族"
"d13b1801","31-35歲","女","桃園市","運動科技潮人"
"2eebdc07","31-35歲","男","彰化縣","運動科技潮人"
"e1a9913f","46-50歲","女","新竹縣","樂動廣告品牌控"
"a009a1cd","41-45歲","女","台北市","傳統保健理財族"
"c58d0022","41-45歲","女","高雄市","品味養生理財貴族"
"ca764b2f","36-40歲","女","台中市","獨立愛遊理財新手"
"41921152","26-30歲","女","新北市","健康愛家定存控"
"b61f1e20","41-45歲","女","新竹縣","樂動廣告品牌控"
"64fe026c","41-45歲","男","高雄市","樂動廣告品牌控"
"1f1b6d9c","46-50歲","男","台北市","愛搜愛比網購客"
"ac1568a2","41-45歲","女","新北市","愛搜愛比網購客"
"30d81269","36-40歲","女","苗栗縣","網購社媒手機迷"
"ab3d37be","26-30歲","未知","台南市","物質享樂衝購族"
"956266c7","46-50歲","男","新竹市","運動科技潮人"
"ac788e40","26-30歲","女","台北市","物質享樂衝購族"
"87414c49","31-35歲","女","新竹縣","物質享樂衝購族"
"6e290a1f","46-50歲","女","台北市","網購社媒手機迷"
"e70a7f08","31-35歲","女","新北市","物質享樂衝購族"
"7751a15f","31-35歲","男","新北市","運動科技潮人"
"76f2e0d0","31-35歲","男","桃園市","運動科技潮人"
"5f3cbc21","66以上","女","新竹市","品味養生理財貴族"
"45374bb5","51-55歲","男","桃園市","傳統保健理財族"
"a36ceff1","61-65歲","女","高雄市","獨立愛遊理財新手"
"bda3ab21","41-45歲","男","桃園市","樂動廣告品牌控"
"e945d5e6","36-40歲","男","雲林縣","運動科技潮人"
"b7c485f4","41-45歲","女","台北市","愛搜愛比網購客"
"074d31bd","41-45歲","女","新竹市","網購社媒手機迷"
"006950cb","56-60歲","女","台北市","獨立愛遊理財新手"
"fcbd4c61","31-35歲","女","新北市","物質享樂衝購族"
"61e0adc8","36-40歲","女","台北市","運動科技潮人"
"a9a9111d","36-40歲","男","桃園市","樂動廣告品牌控"
"8ae9edf2","46-50歲","女","桃園市","品味養生理財貴族"
"2e997d45","41-45歲","女","桃園市","物質享樂衝購族"
"b86ae7ca","51-55歲","女","台北市","傳統保健理財族"
"f382a59e","51-55歲","男","新北市","運動科技潮人"
"52430fe2","41-45歲","男","台中市","樂動廣告品牌控"
"56e12e8c","41-45歲","男","台中市","運動科技潮人"
"24e4e87d","41-45歲","男","新北市","運動科技潮人"
"b80385c4","41-45歲","女","新北市","樂動廣告品牌控"
"6f115005","66以上","男","台北市","獨立愛遊理財新手"
"aa805d1a","41-45歲","女","台中市","網購社媒手機迷"
"36a5613f","36-40歲","女","基隆市","網購社媒手機迷"
"9b5e8868","36-40歲","女","台北市","物質享樂衝購族"
"bb2d889d","46-50歲","男","台北市","運動科技潮人"
"04e9a593","46-50歲","女","桃園市","運動科技潮人"
"407a2f27","46-50歲","男","新北市","愛搜愛比網購客"
"b76a0355","41-45歲","男","宜蘭縣","運動科技潮人"
"b85e0700","26-30歲","女","台北市","物質享樂衝購族"
"532aa1c4","31-35歲","女","雲林縣","物質享樂衝購族"
"33c70ca3","41-45歲","女","台北市","物質享樂衝購族"
"0738ab34","31-35歲","女","台中市","樂動廣告品牌控"
"8bfe14a3","31-35歲","男","台中市","物質享樂衝購族"
"3a94775a","41-45歲","女","桃園市","物質享樂衝購族"
"26e0faf1","36-40歲","男","新竹縣","運動科技潮人"
"a6f46507","46-50歲","男","台北市","運動科技潮人"
"fbdeb5ab","46-50歲","女","台南市","品味養生理財貴族"
"c41a615b","36-40歲","女","花蓮縣","健康愛家定存控"
"c0caa831","36-40歲","女","新北市","物質享樂衝購族"
"b3bdd1a8","56-60歲","男","南投縣","樂動廣告品牌控"
"eac32912","46-50歲","女","桃園市","網購社媒手機迷"
"43be2c47","36-40歲","女","台中市","健康愛家定存控"
"62a42886","41-45歲","女","新竹市","健康愛家定存控"
"3602976e","41-45歲","女","台北市","物質享樂衝購族"
"71615f24","56-60歲","女","台北市","健康愛家定存控"
"6d000245","51-55歲","女","高雄市","品味養生理財貴族"
"a9690a53","56-60歲","女","台北市","品味養生理財貴族"
"2725809e","31-35歲","女","彰化縣","物質享樂衝購族"
"f1451fbf","36-40歲","女","新竹縣","獨立愛遊理財新手"
"cf653c2c","46-50歲","男","新竹縣","獨立愛遊理財新手"
"7c45648f","36-40歲","男","台北市","樂動廣告品牌控"
"aed2c62c","36-40歲","女","高雄市","物質享樂衝購族"
"92ce4526","46-50歲","男","台北市","樂動廣告品牌控"
"bf6d08d1","56-60歲","女","台中市","傳統保健理財族"
"e073e42e","46-50歲","女","台北市","樂動廣告品牌控"
"dc913b46","46-50歲","女","新竹市","運動科技潮人"
"650a8553","41-45歲","男","新竹縣","運動科技潮人"
"49c51795","31-35歲","男","新北市","運動科技潮人"
"ba3b5707","31-35歲","女","新竹市","物質享樂衝購族"
"abde7aa9","56-60歲","女","新北市","健康愛家定存控"
"4ab7a765","31-35歲","女","高雄市","健康愛家定存控"
"8bc0d84c","51-55歲","男","台中市","愛搜愛比網購客"
"2b5bd42c","51-55歲","女","台中市","物質享樂衝購族"
"0cd11f05","41-45歲","女","彰化縣","網購社媒手機迷"
"d6782b53","41-45歲","女","台北市","傳統保健理財族"
"75bde8f0","36-40歲","女","新北市","運動科技潮人"
"200ba41a","41-45歲","女","桃園市","品味養生理財貴族"
"444d8711","41-45歲","女","新竹市","愛搜愛比網購客"
"bd490b58","46-50歲","男","新竹市","運動科技潮人"
"55f57596","46-50歲","男","台中市","愛搜愛比網購客"
"f9609198","31-35歲","女","台北市","物質享樂衝購族"
"38330718","46-50歲","女","新竹縣","愛搜愛比網購客"
"d1c73b1a","46-50歲","男","新竹市","運動科技潮人"
"08886b89","46-50歲","女","新竹縣","樂動廣告品牌控"
"ea1e8f42","51-55歲","女","新北市","愛搜愛比網購客"
"729d6be1","41-45歲","女","桃園市","品味養生理財貴族"
"420aa90e","36-40歲","女","台北市","品味養生理財貴族"
"a4c9bd6d","46-50歲","男","新竹市","愛搜愛比網購客"
"d24f4fd3","36-40歲","女","台南市","獨立愛遊理財新手"
"d853be31","51-55歲","女","新竹市","運動科技潮人"
"31190d8c","46-50歲","女","台北市","品味養生理財貴族"
"657ae172","41-45歲","男","新竹市","運動科技潮人"
"ff9bbd53","36-40歲","男","台北市","樂動廣告品牌控"
"aa37a734","36-40歲","女","台北市","物質享樂衝購族"
"e0b882bd","41-45歲","女","新北市","品味養生理財貴族"
"74ed8888","41-45歲","女","台南市","物質享樂衝購族"
"f59d1b70","26-30歲","女","新竹市","獨立愛遊理財新手"
"93868254","41-45歲","女","桃園市","品味養生理財貴族"
"57a9c16d","56-60歲","男","台北市","愛搜愛比網購客"
"f6f9eacc","36-40歲","女","新竹縣","健康愛家定存控"
"a8bfb59a","41-45歲","男","桃園市","樂動廣告品牌控"
"009b9028","56-60歲","男","台北市","運動科技潮人"
"fd6921fb","31-35歲","女","台中市","物質享樂衝購族"
"e33654cd","46-50歲","男","台北市","運動科技潮人"
"01aea688","51-55歲","女","台北市","傳統保健理財族"
"c33666ca","36-40歲","男","新北市","健康愛家定存控"
"692f3091","41-45歲","男","新北市","愛搜愛比網購客"
"160ca84a","41-45歲","男","台南市","運動科技潮人"
"7b5939a2","61-65歲","男","新北市","愛搜愛比網購客"
"c6c99fc8","41-45歲","女","台中市","愛搜愛比網購客"
"db2714ac","36-40歲","男","台北市","運動科技潮人"
"d777b3cd","41-45歲","男","新竹縣","運動科技潮人"
"5464a1c5","31-35歲","女","新竹市","健康愛家定存控"
"9391ef0e","46-50歲","男","新北市","樂動廣告品牌控"
"a5e44438","46-50歲","男","新北市","運動科技潮人"
"be4120a2","36-40歲","男","新北市","健康愛家定存控"
"4de25c73","61-65歲","男","新北市","運動科技潮人"
"a41bcfc6","36-40歲","男","屏東縣","運動科技潮人"
"da574c10","36-40歲","女","新竹市","物質享樂衝購族"
"d1e4b315","31-35歲","男","台中市","運動科技潮人"
"bb384d4f","31-35歲","女","台北市","物質享樂衝購族"
"a5832f79","46-50歲","女","台北市","運動科技潮人"
"222469fc","66以上","男","新竹市","樂動廣告品牌控"
"f46e8198","46-50歲","男","新北市","愛搜愛比網購客"
"4a8edea2","36-40歲","男","桃園市","運動科技潮人"
"e1c133b1","41-45歲","男","新北市","運動科技潮人"
"47e9b931","26-30歲","男","新竹縣","獨立愛遊理財新手"
"6d9de895","46-50歲","女","桃園市","品味養生理財貴族"
"e1b96c3b","46-50歲","女","台中市","網購社媒手機迷"
"85988bdb","56-60歲","男","桃園市","愛搜愛比網購客"
"e0b98e4e","66以上","女","台北市","傳統保健理財族"
"8595ec4f","36-40歲","女","台中市","健康愛家定存控"
"944b9796","36-40歲","男","新北市","運動科技潮人"
"5a7fe710","41-45歲","女","彰化縣","品味養生理財貴族"
"91cd29b7","41-45歲","女","新北市","品味養生理財貴族"
"c117c1b4","46-50歲","女","高雄市","健康愛家定存控"
"ce3b56fc","41-45歲","女","新北市","傳統保健理財族"
"53b0be1e","51-55歲","女","新北市","網購社媒手機迷"
"788be709","41-45歲","男","屏東縣","健康愛家定存控"
"397d2c8d","46-50歲","男","新北市","運動科技潮人"
"899a7165","41-45歲","女","彰化縣","樂動廣告品牌控"
"a021093a","46-50歲","男","新北市","樂動廣告品牌控"
"dc3c1002","46-50歲","男","新北市","愛搜愛比網購客"
"46ae09e3","51-55歲","女","基隆市","愛搜愛比網購客"
"4603388b","36-40歲","女","新竹縣","健康愛家定存控"
"5f14b92f","36-40歲","女","新竹縣","物質享樂衝購族"
"51a9606e","46-50歲","男","高雄市","愛搜愛比網購客"
"4fdcf31c","36-40歲","女","新竹縣","運動科技潮人"
"6b32090f","66以上","女","新北市","健康愛家定存控"
"2c769e3b","51-55歲","女","桃園市","網購社媒手機迷"
"a3119d50","46-50歲","男","新北市","運動科技潮人"
"e94191e7","31-35歲","女","新北市","物質享樂衝購族"
"c5c19c9b","56-60歲","男","台北市","愛搜愛比網購客"
"4b83f055","51-55歲","男","台北市","愛搜愛比網購客"
"51fd831c","21-25歲","男","新北市","運動科技潮人"
"db75c5cb","41-45歲","男","新北市","運動科技潮人"
"c3b1f60f","56-60歲","女","新竹縣","健康愛家定存控"
"95c154f8","46-50歲","女","台南市","健康愛家定存控"
"2862b9e6","56-60歲","女","新北市","傳統保健理財族"
"a622f001","46-50歲","女","桃園市","傳統保健理財族"
"a9081d4b","36-40歲","女","台北市","物質享樂衝購族"
"19f886ec","31-35歲","女","台中市","健康愛家定存控"
"98bec5fa","46-50歲","男","台北市","樂動廣告品牌控"
"e720aa8a","46-50歲","女","桃園市","樂動廣告品牌控"
"1bda6ee8","41-45歲","女","新竹縣","愛搜愛比網購客"
"14dd64c0","46-50歲","男","台中市","運動科技潮人"
"dbebd128","41-45歲","男","台南市","樂動廣告品牌控"
"ec6bee0a","41-45歲","女","台北市","運動科技潮人"
"a6c4d3b1","31-35歲","女","新竹市","健康愛家定存控"
"90821409","61-65歲","女","台北市","愛搜愛比網購客"
"6172be78","36-40歲","男","台中市","運動科技潮人"
"8b0405ed","61-65歲","男","桃園市","網購社媒手機迷"
"a77a1114","36-40歲","男","台北市","愛搜愛比網購客"
"60db4b57","51-55歲","女","台南市","品味養生理財貴族"
"c8ca3ea1","26-30歲","女","新北市","健康愛家定存控"
"bd8130a4","36-40歲","女","桃園市","物質享樂衝購族"
"5301cfc4","41-45歲","男","彰化縣","運動科技潮人"
"50877f00","41-45歲","男","高雄市","運動科技潮人"
"89469f7e","36-40歲","女","桃園市","樂動廣告品牌控"
"71f6d2f6","41-45歲","女","新北市","傳統保健理財族"
"a97f8d2a","36-40歲","女","台北市","健康愛家定存控"
"edd8c33a","56-60歲","男","新竹市","樂動廣告品牌控"
"01e97c08","41-45歲","男","桃園市","運動科技潮人"
"cf392ab7","51-55歲","女","桃園市","獨立愛遊理財新手"
"ce9d64d8","31-35歲","女","新竹市","樂動廣告品牌控"
"064e79dd","51-55歲","女","高雄市","運動科技潮人"
"8b5a71ba","26-30歲","男","台中市","健康愛家定存控"
"3ea68e39","46-50歲","女","台中市","品味養生理財貴族"
"46a73aca","51-55歲","男","嘉義縣","運動科技潮人"
"15e05c3b","56-60歲","女","台北市","物質享樂衝購族"
"9b5cf2f9","51-55歲","女","桃園市","健康愛家定存控"
"e20fe677","41-45歲","男","新北市","運動科技潮人"
"42da4940","31-35歲","女","台中市","物質享樂衝購族"
"22fa5527","46-50歲","女","台中市","愛搜愛比網購客"
"cc498f29","56-60歲","女","新北市","品味養生理財貴族"
"54f77fc0","36-40歲","女","新北市","物質享樂衝購族"
"11f81a91","41-45歲","女","台中市","運動科技潮人"
"493209ca","51-55歲","女","桃園市","網購社媒手機迷"
"a959bb55","56-60歲","男","台中市","樂動廣告品牌控"
"d10f2da9","56-60歲","男","台北市","網購社媒手機迷"
"7945636b","36-40歲","女","台北市","品味養生理財貴族"
"7d4c56af","41-45歲","女","台北市","網購社媒手機迷"
"1009c446","41-45歲","女","桃園市","品味養生理財貴族"
"af0b95b1","41-45歲","女","新北市","愛搜愛比網購客"
"fe3e0d62","41-45歲","女","新北市","品味養生理財貴族"
"d8fc11ef","41-45歲","女","新竹縣","獨立愛遊理財新手"
"19baee2a","46-50歲","女","新北市","傳統保健理財族"
"728f9cc8","41-45歲","男","台北市","運動科技潮人"
"d0006622","51-55歲","女","花蓮縣","傳統保健理財族"
"9b184407","41-45歲","女","新北市","物質享樂衝購族"
"539f19ed","51-55歲","男","新竹市","愛搜愛比網購客"
"88a67cce","56-60歲","男","新北市","愛搜愛比網購客"
"53f11ec8","51-55歲","女","新北市","傳統保健理財族"
"b1fa6310","46-50歲","女","台中市","網購社媒手機迷"
"58b9ce23","36-40歲","女","新北市","健康愛家定存控"
"5c14f76b","41-45歲","女","台北市","品味養生理財貴族"
"756161bd","51-55歲","女","桃園市","品味養生理財貴族"
"9e155889","46-50歲","男","新竹市","運動科技潮人"
"de12c0be","41-45歲","女","彰化縣","品味養生理財貴族"
"810ff1d1","31-35歲","男","台北市","運動科技潮人"
"2032c1ab","31-35歲","男","桃園市","運動科技潮人"
"6cd47c52","41-45歲","女","新北市","運動科技潮人"
"e6747ab3","41-45歲","女","新竹縣","物質享樂衝購族"
"48f0b5c9","36-40歲","女","屏東縣","樂動廣告品牌控"
"99023800","41-45歲","女","新北市","品味養生理財貴族"
"a97a2a43","31-35歲","女","新竹縣","物質享樂衝購族"
"c9698342","41-45歲","女","新北市","樂動廣告品牌控"
"a10a6e5f","41-45歲","女","嘉義縣","物質享樂衝購族"
"b37f1381","36-40歲","女","桃園市","物質享樂衝購族"
"6b7c5d1f","41-45歲","男","新竹市","運動科技潮人"
"41d19672","36-40歲","女","台北市","健康愛家定存控"
"c410c387","26-30歲","女","新北市","健康愛家定存控"
"e1f5d3dc","31-35歲","女","新竹市","物質享樂衝購族"
"8e78c039","46-50歲","女","台中市","品味養生理財貴族"
"c863dbb0","51-55歲","男","南投縣","運動科技潮人"
"d2015317","31-35歲","女","台南市","物質享樂衝購族"
"3120cb23","46-50歲","男","新竹縣","運動科技潮人"
"a85aaafa","51-55歲","女","基隆市","傳統保健理財族"
"7bec90e4","36-40歲","女","新竹縣","物質享樂衝購族"
"4798755d","36-40歲","男","桃園市","運動科技潮人"
